status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
47298465905_10154444996470906,"b'The trio from PAS will remain in their respective state government portfolios, says state party commissioner.'","b""Sallehen: S'gor excos will not have political ties with PKR, but...""",link,http://dlvr.it/P6kGNc,2017-05-11 06:33:19,86,146,34
47298465905_10154444996270906,"b'Though it is not involved in the recruitment of foreign labour, CGPV says it is concerned over the matter.'","b""Forest City's developer vows to act on those employing illegal workers""",link,http://dlvr.it/P6kGDC,2017-05-11 06:33:16,14,1,1
47298465905_10154444939180906,"b'In his blog post, the PM speaks more about his new friend Jack Ma.'","b""Najib in for awkward meeting with China leaders after Bandar M'sia twist""",link,http://dlvr.it/P6jdzg,2017-05-11 06:03:52,167,72,69
47298465905_10154444886230906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48111O8,2017-05-11 05:46:01,18,26,0
47298465905_10154444842395906,"b'Despite its decision to sever ties with PKR, PAS remains vague on its presence in the Selangor government.'","b""PAS syura council passes S'gor buck to central committee""",link,http://dlvr.it/P6j4kf,2017-05-11 05:31:31,39,42,4
47298465905_10154444842190906,"b""The party's syura council makes the decision at a meeting this afternoon.""","b""It's official \xe2\x80\x93 PAS severs ties with PKR""",link,http://dlvr.it/P6j4ck,2017-05-11 05:31:27,363,117,76
47298465905_10154444822505906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48108O8,2017-05-11 05:22:28,126,104,0
47298465905_10154444781950906,"b'Party reps lug a copier machine and a generator to make draft electoral rolls copies, which EC stopped supplying.'",b'Perak PKR photocopies draft electoral rolls to get around EC ruling',link,http://dlvr.it/P6hRN3,2017-05-11 05:00:23,126,8,14
47298465905_10154444773800906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48105O8,2017-05-11 04:52:29,232,21,0
47298465905_10154444730550906,"b'In a filing with the London Stock Exchange, IPIC reveals that consent award was granted on Tuesday.'","b""Int'l court grants consent award, paves way for IPIC-1MDB settlement""",link,http://dlvr.it/P6gvMK,2017-05-11 04:28:05,40,15,9
47298465905_10154444692400906,"b'IWH-CREC had breached the contract by failing to meet outstanding payment obligations, says deputy PM.'","b""'Bandar M'sia SSA cancellation a commercial decision'""",link,http://dlvr.it/P6gLc6,2017-05-11 03:58:13,23,33,4
47298465905_10154444692320906,"b""This comes as the judge who allowed S'gor MB's application to be heard on its full merits is transferred.""","b""Azmin's OSA challenge to be heard before a new judge""",link,http://dlvr.it/P6gLW0,2017-05-11 03:58:11,46,2,2
47298465905_10154444676090906,b'VIDEO | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48102O8,2017-05-11 03:44:43,213,30,0
47298465905_10154444660685906,"b'No use going after young officers while ignoring the elephant in the room, says Teo Nie Ching.'","b""What about Najib's lavish lifestyle, DAP MP asks MACC""",link,http://dlvr.it/P6fnnv,2017-05-11 03:26:29,710,82,187
47298465905_10154444660645906,"b""Penanag CM urges IRB to reel in 'big economic criminals' and not just catch small fry""",b'Guan Eng: Go after big sharks and crocs like Jho Low',link,http://dlvr.it/P6fnfF,2017-05-11 03:26:25,348,30,55
47298465905_10154444639035906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48099O8,2017-05-11 03:01:27,133,4,0
47298465905_10154444635245906,b'Zahid Hamidi says the wives and children of the men could also be sent back to Turkey.',b'DPM: Three Turkish detainees to be deported to Turkey',link,http://dlvr.it/P6fG7P,2017-05-11 02:56:21,31,37,9
47298465905_10154444635200906,"b""The statement congratulating Umno for its 71st anniversary is 'stupid, unethical and immoral', he adds.""",b'Khairuddin calls on MACC chief commissioner to apologise',link,http://dlvr.it/P6fG3s,2017-05-11 02:56:19,536,78,100
47298465905_10154444635110906,"b""The PM says the gov't never restricts freedom of expression, unless it involves sensitive issues.""","b""Najib: No gov't compromise on sensitive race, religion issues""",link,http://dlvr.it/P6fFyJ,2017-05-11 02:56:15,66,205,44
47298465905_10154444617890906,b'VIDEO | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48095O8,2017-05-11 02:38:18,34,16,0
47298465905_10154444605770906,b'Teng Chang Khim says change is unnecessary as long as PAS works within established framework.',"b""No issues with PAS reps staying, says S'gor DAP exco""",link,http://dlvr.it/P6djqW,2017-05-11 02:23:19,67,27,3
47298465905_10154444604565906,"b'#LETTERS I refer to Malaysiakini\xe2\x80\x99s article \xe2\x80\x98Fewer Malaysians returning under TalentCorp scheme\xe2\x80\x99 (May 10, 2017).'",b'TalentCorp scheme will not serve Malaysia\xe2\x80\x99s long-term interests',link,http://dlvr.it/P6dgbV,2017-05-11 02:21:12,34,16,11
47298465905_10154444578960906,b'The commission is nabbing bribe givers in mostly traffic offence-related cases.',"b""Over 15 to be charged in MACC drive against those who 'settle'""",link,http://dlvr.it/P6d8pG,2017-05-11 01:51:10,25,20,9
47298465905_10154444578950906,"b'The illegal workers should be treated as human trafficking victims, says DAP lawmakers.'",b'DAP: Act against employers in Forest City but treat illegal workers as victims',link,http://dlvr.it/P6d8g1,2017-05-11 01:51:07,75,3,14
47298465905_10154444545625906,"b""PM's brother describes it as a 'very painful number of months in the international media'.""","b""Gov't needs to be more transparent on 1MDB, says Nazir""",link,http://dlvr.it/P6chMH,2017-05-11 01:19:19,746,122,302
47298465905_10154444545580906,b'PKR man wants to know who is footing the bill to provide the goodies promised to students who attend the event.',"b""Afif: Umno 'recruiting' uni students to attend anniversary do""",link,http://dlvr.it/P6chDL,2017-05-11 01:19:15,108,25,41
47298465905_10154444508370906,"b""M'sia will lose out if it refuses to play the football match in Pyongyang, notes the FAM president.""","b""Citing security, TMJ wants neutral venue for M'sia-N Korea match""",link,http://dlvr.it/P6cDKF,2017-05-11 00:48:21,31,15,0
47298465905_10154444508240906,"b'Cops watch out for potential revenge strikes after death of Malacca-born militant, Muhammad Wanndy in Syria.'",b'Malacca police on guard for IS-linked activities in tourist hub',link,http://dlvr.it/P6cDBY,2017-05-11 00:48:16,19,5,0
47298465905_10154444478230906,b'Khaled Nordin says such demands are reverberating within the party as well.',"b'Heed voices demanding change, Johor MB tells Umno'",link,http://dlvr.it/P6bldz,2017-05-11 00:14:13,19,7,2
47298465905_10154444443710906,"b'Second finance minister says the committee set up to oversee 1MDB rationalisation has served out its purpose, and not dismantled.'",b'Johari: Report on Budiman Committee is misleading',link,http://dlvr.it/P6bKbs,2017-05-10 23:41:42,27,9,1
47298465905_10154444443625906,b'Rizal Mansor wants the opposition to apologise for their accusations.',"b""Rosmah's aide burns opposition as fuel prices dip""",link,http://dlvr.it/P6bKZp,2017-05-10 23:41:38,76,262,29
47298465905_10154444443525906,"b""Tengku Razaleigh Hamzah tells members to focus on Umno's original struggle of safeguarding people's welfare.""",b'Ku Li: Members must go beyond personal agenda',link,http://dlvr.it/P6bKT2,2017-05-10 23:41:35,49,65,11
47298465905_10154444428515906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48085O8,2017-05-10 23:34:40,37,1,0
47298465905_10154444405975906,"b'Malaysiakini news is independent from government/opposition influence and corporate interests. Malaysiakini is neither pro-opposition nor pro-government either. We believe in reporting news and views that matter, holding governments of the day (federal and state) accountable.\n\nSupport Independent Media. Support Malaysiakini today. (y)\n\nhttps://subscription.malaysiakini.com/ (desktop)\nhttps://msub.malaysiakini.com/ (mobile)'",b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154444405975906/?type=3,2017-05-10 23:20:18,33,1,1
47298465905_10154444403895906,b'GET FULL ACCESS to all our current online news and enjoy special discounts and offers! (Y)\n\nhttps://subscription.malaysiakini.com/ (desktop) https://msub.malaysiakini.com/ (mobile)\n\n*terms & conditions apply',b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154444403895906/?type=3,2017-05-10 23:18:11,2,0,1
47298465905_10154444403325906,b'FREE Zunar Cartoon Book! Subscribe or renew your Malaysiakini subscription to 1 year from May 03 to May 30 and get 1 FREE 1 FUNNY MALAYSIA book by Zunar! Click here ~> https://goo.gl/Qo6XdO for more information:\n\n*Terms & Conditions Apply',b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154444403325906/?type=3,2017-05-10 23:17:27,18,1,1
47298465905_10154444401150906,b'VIDEO | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48080O8,2017-05-10 23:15:14,109,134,0
47298465905_10154444398750906,"b'In less than 24 hours, Temerloh is once again hit by floods, followed by Raub in Pahang.'","b'Temerloh and Raub flooded, 64 victims evacuated'",link,http://dlvr.it/P6ZvRV,2017-05-10 23:12:17,48,4,21
47298465905_10154444398700906,"b""The foreign minister sings M'sia's praises at The Holy See in Rome.""",b'Anifah Aman inaugurates embassy at Vatican',link,http://dlvr.it/P6ZvMG,2017-05-10 23:12:14,17,11,3
47298465905_10154444389955906,"b'#LETTERS Mr Prime Minister, the chief commissioner of the Malaysian Anti-Corruption Commission (MACC) really needs your help.'",b'MACC and Gerah - what say you...',link,http://dlvr.it/P6ZnDg,2017-05-10 23:04:14,19,8,2
47298465905_10154444372885906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48076O8,2017-05-10 22:48:56,42,0,0
47298465905_10154436593750906,b'Medication may relief the pain but not treat it.\nTreat the cause today with the help of our doctors\n\nLearn more at http://nexuswellness.com.my/jointpain\n#Brandvoice',b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154436593750906/?type=3,2017-05-10 22:25:00,3,0,1
47298465905_10154444334285906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48073O8,2017-05-10 22:17:28,189,18,0
47298465905_10154444315675906,"b'The case over their reports lodged against 1MDB abroad has been dropped, not amounting to acquittal.'","b'Prosecution withdraws sabotage charge against Khairuddin, Matthias'",link,http://dlvr.it/P6Z0xW,2017-05-10 22:05:10,163,15,64
47298465905_10154444315540906,"b'This is so they can be a role model to the next generation who will take over the country, it says.'",b'MACC urges Umno to fight graft in its congratulatory message',link,http://dlvr.it/P6Z0jY,2017-05-10 22:05:08,79,181,27
47298465905_10154444219005906,b'YOURSAY | \xe2\x80\x98Now we need to cook it into a fantastic mix.\xe2\x80\x99',b'\xe2\x80\x98We need to throw all M\xe2\x80\x99sians into one wok\xe2\x80\x99',link,http://dlvr.it/P6YcP6,2017-05-10 21:33:15,8,0,0
47298465905_10154444218780906,b'MP SPEAKS | The scriptwriters ensure we are glued to our seats for another round of 1MDB suspense.',"b""1MDB Saga Season II: Who killed Bandar M'sia deal?""",link,http://dlvr.it/P6YcJy,2017-05-10 21:33:13,154,4,33
47298465905_10154444218620906,"b""Deputy foreign minister says N Korea not only has issues with M'sia, but with other countries as well.""",b'Reezal: No plan to send envoy back to N Korea',link,http://dlvr.it/P6Yc8Z,2017-05-10 21:33:08,8,5,0
47298465905_10154444218620906,"b""Deputy foreign minister says N Korea not only has issues with M'sia, but with other countries as well.""",b'Reezal: No plan to send envoy back to N Korea',link,http://dlvr.it/P6Yc8Z,2017-05-10 21:33:08,8,5,0
47298465905_10154444122435906,"b""Moon Jae-in also vows to make conglomerates in the country 'incorruptible'.""",b'New S Korean president vows to address North\xe2\x80\x99s tensions \xe2\x80\x98urgently\xe2\x80\x99',link,http://dlvr.it/P6Y7Qf,2017-05-10 20:59:10,29,0,2
47298465905_10154444072910906,b'Another contractor is detained over their misappropriation and CBT case involving Zakat Pulau Pinang.',b'Woman contractor nabbed over Penang zakat graft probe',link,http://dlvr.it/P6XlNN,2017-05-10 20:28:18,30,4,2
47298465905_10154444072845906,"b'368 cases have been reported in the capital so far this year, say cops.'","b'Snatch theft on the rise, public urged to be alert'",link,http://dlvr.it/P6Xl5b,2017-05-10 20:28:14,193,78,321
47298465905_10154444041535906,"b'#Columns QUESTION TIME | Let\xe2\x80\x99s try the 3Rs - respect, recognition and reward.'",b'Apa lagi India mahu?',link,http://dlvr.it/P6XQlQ,2017-05-10 20:06:08,54,24,17
47298465905_10154444023755906,b'A Tenaga Nasional Berhad project manager and a renovation company owner have been detained.',b'MACC arrests TNB manager who accepted BMW as bribe',link,http://dlvr.it/P6XGcG,2017-05-10 19:55:14,152,47,42
47298465905_10154444023685906,"b'YOURSAY | \xe2\x80\x98How you react represents what you believe is the right thing to do - for yourself, not others.\xe2\x80\x99'",b'Surau incident a manifestation of a society getting less tolerant',link,http://dlvr.it/P6XGLD,2017-05-10 19:55:11,144,132,32
47298465905_10154443986315906,b'#Columns COMMENT | A Mahathir-Najib showdown makes sense in a way that the whole 1MDB fiasco could never.',b'Dr M is the only choice for opposition for PM',link,http://dlvr.it/P6X1Vn,2017-05-10 19:34:16,172,88,23
47298465905_10154443966690906,"b'KINI ROUNDUP | Headlines from yesterday you may have missed, in brief.'","b""Gov't firm bought TRX land; PAS beat BN at popularity; S'gor gov't won't fall""",link,http://dlvr.it/P6WqwN,2017-05-10 19:22:13,24,3,1
47298465905_10154443919690906,"b""Bersatu's Tariq Ismail worries hiring of mainland Chinese on visit pass is widespread.""","b""Bersatu: Get tough on China developers' hiring of its own citizens""",link,http://dlvr.it/P6WL12,2017-05-10 18:49:10,70,52,18
47298465905_10154442898845906,,"b'Malaysians unsure of 1MDB scandal, Bersatu survey shows'",link,https://www.malaysiakini.com/news/381764,2017-05-10 10:29:22,27,8,2
47298465905_10154442896245906,,"b""Mystery gov't entity bought part of TRX land from 1MDB""",link,https://www.malaysiakini.com/news/381731,2017-05-10 10:28:30,32,11,6
47298465905_10154442749035906,"b""Umno veep also urges the party's machinery to beef up its strategy to ward off 'attacks', come GE14.""",b'Zahid: Umno will remain relevant for all Malaysians',link,http://dlvr.it/P6K1Zx,2017-05-10 09:32:39,76,179,27
47298465905_10154442570345906,"b""Amanah's Hanipa Maidin says the new line-up in his former party lacks the calibre to take on BN in GE14.""","b""'New PAS lineup will be best at protesting concerts'""",link,http://dlvr.it/P6HbMh,2017-05-10 08:28:26,128,34,11
47298465905_10154442509955906,"b'The fight was triggered by an accidental knock between two men from the opposing groups, inside the pub.'","b'Ten men, including foreigners, nabbed for brawl outside pub'",link,http://dlvr.it/P6GrTB,2017-05-10 07:55:29,93,11,14
47298465905_10154442398970906,"b""The dress worn by the 12-year-old was in fact much shorter than shown in photo, claims Sophian Yusuf's lawyer.""","b""Chess tourney director to sue coach, three others over 'short dress' fiasco""",link,http://dlvr.it/P6FWvD,2017-05-10 06:49:30,238,436,130
47298465905_10154442259810906,"b""Video | KiniTV: A survey commissioned by some of Parti Pribumi Bersatu Malaysia's (Bersatu) founding members found PAS to be the most popular party as at the middle of last year, surpassing even BN.""",b'Survey: PAS needs to field ulama as election candidates',link,http://www.kinitv.com/video/48066O8,2017-05-10 05:42:15,28,14,1
47298465905_10154442220435906,"b'Video | KiniTV: Selangor Menteri Besar Mohamed Azmin Ali is maintaining his present exco members because he is afraid of PAS, according to Selangor Umno chief Noh Omar.'",b'Noh Omar: Azmin fearful of PAS',link,http://www.kinitv.com/video/48065O8,2017-05-10 05:27:18,72,81,5
47298465905_10154442219485906,,b'KiniTV',link,http://www.kinitv.com/video/48067O8,2017-05-10 05:26:56,36,5,0
47298465905_10154442175615906,"b""PM urges M'sians to hold true to their respective religions and reject extremism and violence, to build a more gracious society.""",b'Najib: Let extremists be very few on the fringe',link,http://dlvr.it/P6CV9H,2017-05-10 05:10:02,58,151,18
47298465905_10154442175365906,"b""'No amount of money can buy any exco or state assemblypersons so that they will form a new government with Umno'.""","b""Iskandar: PAS cannot be bought to bring down S'gor gov't""",link,http://dlvr.it/P6CV8L,2017-05-10 05:09:57,134,94,24
47298465905_10154442174880906,b'DAP veteran wants MACC chief to explain if he will walk the talk to fight the corruption scourge and act against the 1MDB scandal.',"b""Are politicians included in MACC's 'one graft a week' arrests?""",link,http://dlvr.it/P6CV6Z,2017-05-10 05:09:53,191,23,56
47298465905_10154442174765906,b'Noh Omar speculates that Azmin Ali recognises that PAS is powerful.',"b'Azmin not sacking excos as he fears PAS, says Noh'",link,http://dlvr.it/P6CV3B,2017-05-10 05:09:50,42,50,5
47298465905_10154423382285906,,b'Malaysiakini',video,https://www.facebook.com/MalaysiaKini/videos/10154410659510906/,2017-05-10 05:00:00,3,0,0
47298465905_10154442152970906,,b'KiniTV',link,http://www.kinitv.com/video/48061O8,2017-05-10 04:57:18,50,46,0
47298465905_10154442151990906,"b""Video | KiniTV: BN always had a clear candidate for prime minister, unlike the opposition, said Selangor Umno chief Noh Omar.\n\nHowever, when asked who will be BN's candidate for Selangor menteri besar, Noh said that this has yet to be decided.""","b'Umno yet to decide on Selangor MB candidate, says Noh Omar'",link,http://www.kinitv.com/video/48062O8,2017-05-10 04:56:00,72,156,24
47298465905_10154442135830906,,b'KiniTV',link,http://www.kinitv.com/video/48058O8,2017-05-10 04:41:59,43,64,0
47298465905_10154442133750906,"b'Members who left the party are a disgruntled lot who cannot be trusted, says Umno sec-gen.'",b'Ku Nan: Umno always committed to give the best to the people',link,http://dlvr.it/P6BtxK,2017-05-10 04:39:29,86,274,65
47298465905_10154442133665906,"b'Selangor BN wants to win in Selangor before deciding on who gets to be menteri besar, says Noh Omar.'","b""Noh proud that BN has PM candidate, but falls short on S'gor MB""",link,http://dlvr.it/P6BtrP,2017-05-10 04:39:24,27,108,7
47298465905_10154442082415906,"b'RON95 is now RM2.01 per litre while RON97 and diesel costs RM2.29 and RM1.95 per litre, respectively.'",b'RON95 and RON97 down by another 10 sen',link,http://dlvr.it/P6B9LB,2017-05-10 04:02:09,466,85,193
47298465905_10154442049065906,"b""Selangor gov't rep Elizabeth Wong denies a report claiming the revocation, and says the rules are very much still in place.""",b'Selangor denies revoking no free plastic bags ruling',link,http://dlvr.it/P69fsZ,2017-05-10 03:31:09,53,38,11
47298465905_10154442003785906,"b'We\xe2\x80\x99ll go ahead with the peace process and do everything for peace in southern Thailand, its spokesperson says.'",b'Thai gov\xe2\x80\x99t will not abandon peace despite Pattani violence',link,http://dlvr.it/P69315,2017-05-10 02:59:09,20,8,1
47298465905_10154441963065906,"b'Felda landowners can do whatever they want with their property, says Jempol Bersatu head.'","b""Despite 'threats', Bersatu event at Felda area will proceed""",link,http://dlvr.it/P68Vy2,2017-05-10 02:26:08,29,0,0
47298465905_10154441930735906,b'COMMENT | The scribbled notes by Pravin have added a new dimension to the police probe.',b'Are the police still investigating Pravin\xe2\x80\x99s death?',link,http://dlvr.it/P67w0y,2017-05-10 01:53:09,50,4,11
47298465905_10154441930670906,"b'We have identified the person, the PKR deputy chief says, but declines to name him or her.'","b'Harapan has candidate for PM, says Azmin'",link,http://dlvr.it/P67vkP,2017-05-10 01:53:06,65,30,5
47298465905_10154441879275906,"b'However, respondents favour Bersatu leaders such as Muhyiddin Yassin and Dr Mahathir Mohamad as prime minister.'",b'Bersatu survey finds PAS more popular than BN last year',link,http://dlvr.it/P67RRq,2017-05-10 01:20:32,44,26,3
47298465905_10154441845430906,b'Malaysian Bar points out that tort of misfeasance in public office is derived from British common law which is applicable here.',"b""'Court shouldn't rely on written laws in striking out Dr M's suit against PM'""",link,http://dlvr.it/P66zC0,2017-05-10 00:50:12,94,14,19
47298465905_10154441845245906,"b'The face-to-face survey of 3,000 respondents, done in July and August last year, was released by the party today.'","b'Malaysians unsure of 1MDB scandal, Bersatu survey shows'",link,http://dlvr.it/P66yy9,2017-05-10 00:50:08,47,26,13
47298465905_10154441807250906,"b'They gather to show moral support and sympathy for the outgoing Jakarta governor, who has been jailed for blasphemy.'","b""Thousands of Ahok's supporters throng Jakarta City Hall grounds""",link,http://dlvr.it/P66WTY,2017-05-10 00:19:09,491,130,64
47298465905_10154441797455906,"b'Video | KiniTV: Malaysian scholar Rozaimi Ramle notes that scholars are at a disagreement as to whether Islamic law applies to non-Muslims.\n\nHe believes Islamic law should apply to non-Muslims, and this can be done by either expanding the authority of syariah courts to non-Muslims, or to Islamise civil courts by enacting a Hudud Act that can be implemented in a civil court.'",b'Scholar: Islamic law should apply to non-Muslims',link,http://www.kinitv.com/video/48054O8,2017-05-10 00:11:04,458,1139,1213
47298465905_10154441769475906,"b'To move independently and study terms of element and policy of the laws on child sexual crimes, the minister adds.'",b'Azalina: Child commissioner needed to monitor sex crime laws',link,http://dlvr.it/P663hN,2017-05-09 23:46:02,10,0,0
47298465905_10154441720395906,"b'We are in no way connected with the illegal manpower agents and urge aggrieved workers to make police reports, says CGPV.'",b'Developer welcomes Immigration Dept inspecting Forest City',link,http://dlvr.it/P65bTy,2017-05-09 23:14:11,76,11,4
47298465905_10154441685315906,"b'Video | KiniTV: US President Donald Trump has fired the director of the FBI, James B Comey, abruptly terminating the top official leading a criminal investigation into whether Trump\xe2\x80\x99s advisers colluded with the Russian government to steer the outcome of the 2016 presidential election.'",b'FBI Director James Comey fired by Trump',link,http://www.kinitv.com/video/48051O8,2017-05-09 22:57:30,113,45,25
47298465905_10154441663635906,"b""Video | KiniTV: Selangor PAS has accused Parti Amanah Negara (Amanah) of being too eager to take over the former's roles in the state government.\n\nPAS newly appointed Selangor commissioner Sallehin Mukhyi said this in response to Amanah Youth vice-chief Shazni Munir Mohd Ithnin's suggestion for a reshuffle of the state cabinet to exclude PAS' representatives.""",b'Selangor PAS: Amanah eager to replace PAS excos',link,http://www.kinitv.com/video/48050O8,2017-05-09 22:38:48,57,81,4
47298465905_10154441619790906,"b""M'sia should have either a unified court system for syariah and civil law, or Islamise the civil court, they suggest.""","b'Syariah experts question Act 355 bill, call for unified court system'",link,http://dlvr.it/P64gv7,2017-05-09 22:08:25,126,158,56
47298465905_10154441619420906,b'COMMENT | Which is becoming an increasingly racially and religiously acrimonious and divided nation...',b'Is secular Islam possible in our country?',link,http://dlvr.it/P64gXC,2017-05-09 22:08:10,32,85,11
47298465905_10154436223195906,b'The P10 is what smartphone makers should strive to achieve. \n\nLearn more at http://vox.malaysiakini.com/en/24231\n#Brandvoice',b'Huawei improves on the perfect with the P10',link,http://vox.malaysiakini.com/en/24231,2017-05-09 21:30:00,6,1,0
47298465905_10154441440905906,b'The minister will also lead the discussion on \xe2\x80\x98Towards a Regional Digital Single Market\xe2\x80\x99 in Phnom Penh tomorrow.',b'Mustapa to lead World Economic Forum-Asean 2017 delegation',link,http://dlvr.it/P63lQR,2017-05-09 21:02:11,8,4,0
47298465905_10154441369760906,"b'Its programmes appear to be poaching more foreigners than locals residing abroad, says the CEO.'",b'Fewer Malaysians returning under TalentCorp scheme',link,http://dlvr.it/P63KDP,2017-05-09 20:28:07,99,138,64
47298465905_10154441309555906,"b'Live broadcast of proceedings would encourage lawmakers to behave, says Mengkibol rep.'","b""DAP rep begs to differ over Sultan's speech on live telecast""",link,http://dlvr.it/P62rKs,2017-05-09 19:57:09,64,4,3
47298465905_10154441253240906,"b'Lower taxes will draw more investors and create more taxable rich people, says Dan Mitchell.'","b""Economist: M'sia should lower taxes to spur growth""",link,http://dlvr.it/P62RG0,2017-05-09 19:25:11,440,83,127
47298465905_10154441253145906,"b'YOURSAY | \xe2\x80\x98I want to be PM too, perhaps not just PM of Malaysia, but of England\xe2\x80\xa6\xe2\x80\x99'","b""Why shouldn't a M'sian dream to be PM?""",link,http://dlvr.it/P62Qzm,2017-05-09 19:25:07,336,99,64
47298465905_10154441201470906,b'The purchase was revealed by the Finance Ministry in a parliamentary written reply.',"b""Mystery gov't entity bought part of TRX land from 1MDB""",link,http://dlvr.it/P61wyv,2017-05-09 18:51:51,100,36,83
47298465905_10154441201415906,b'This was an expected victory ending nearly a decade of conservative rule.',"b'S Korea\xe2\x80\x99s Moon, advocate of dialogue with North, wins presidency'",link,http://dlvr.it/P61wwl,2017-05-09 18:51:46,46,1,0
47298465905_10154441152190906,b'This comes in in the fallout over Comey\xe2\x80\x99s probe of Hillary Clinton\xe2\x80\x99s emails last year.',"b'In shock move, Trump fires FBI director Comey'",link,http://dlvr.it/P61T6R,2017-05-09 18:20:12,75,19,11
47298465905_10154441152135906,b'COMMENT | \xe2\x80\x98The real danger of fake news isn\xe2\x80\x99t so much that it\xe2\x80\x99s just blatantly false.\xe2\x80\x99',b'Welcome to the Post-Truth Age',link,http://dlvr.it/P61Sw5,2017-05-09 18:20:09,18,1,0
47298465905_10154441152100906,b'YOURSAY | Land going back to the gov\xe2\x80\x99t means we must cough up the money to make up the difference.',b'Few answers to Bandar M\xe2\x80\x99sia deal that fell through',link,http://dlvr.it/P61Sdm,2017-05-09 18:20:06,27,1,11
47298465905_10154441097420906,"b'KINI ROUNDUP | Key headlines you may have missed yesterday, in brief'",b'Arul Kanda and Bandar M\xe2\x80\x99sia; Salleh slams stalking of Rosmah',link,http://dlvr.it/P60xmh,2017-05-09 17:47:11,37,3,0
47298465905_10154440365625906,b'At least three of the 58 injured are children. Two of the victims are in critical condition.',"b'Explosions rock Thai shopping mall, 58 injured'",link,http://dlvr.it/P5tY5v,2017-05-09 11:51:41,204,42,219
47298465905_10154440365520906,"b""Amanah has been eyeing PAS' various roles in Selangor for a long time, says new Selangor PAS head.""","b""Amanah a bit too eager 'snatch' exco posts, says new S'gor PAS chief""",link,http://dlvr.it/P5tY2T,2017-05-09 11:51:37,35,60,1
47298465905_10154440287235906,,"b""Arul is against termination of Bandar M'sia deal, says source""",link,https://www.malaysiakini.com/news/381627,2017-05-09 11:08:00,7,7,0
47298465905_10154440209295906,"b'Arul Kanda Kandasamy may be diplomatic about his removal from key positions at Bandar Malaysia Sdn Bhd and TRX City Sdn Bhd, but speculations on the real reasons behind this remain rife.'","b""Arul is against termination of Bandar M'sia deal, says source""",link,https://www.malaysiakini.com/news/381627,2017-05-09 10:35:08,17,8,2
47298465905_10154440049640906,"b'\xe2\x80\x9cIs there a tradition in Malaysia for investigative journalism? Is it easy to do, do we have journalists with caliber to do it?\xe2\x80\x9d'","b""Don: Investigative journalism expensive, editors don't encourage""",link,https://www.malaysiakini.com/news/381636,2017-05-09 09:50:09,11,0,2
47298465905_10154440024210906,b'#LETTERS Article 19 is concerned that a new \xe2\x80\x9cadvisory for group admins\xe2\x80\x9d released by the Malaysian Communications and Multimedia Commission (MCMC) attempts to co-opt social media users to censor third-party content which the government considers \xe2\x80\x9cinappropriate\xe2\x80\x9d. The MCMC advisory is a clear reminder to Internet users that they are expected to enforce Malaysia\xe2\x80\x99s tough restrictions on freedom of expression online through private censorship.',b'Social media users must not be co-opted to censor online dissent',link,http://dlvr.it/P5qbDd,2017-05-09 09:34:08,21,10,9
47298465905_10154423381650906,,b'Malaysiakini',video,https://www.facebook.com/MalaysiaKini/videos/10154410659510906/,2017-05-09 09:30:27,5,0,0
47298465905_10154439933940906,"b'Addressing the meetings held between Bersatu and PAS representatives, Rais cited a meeting of four people last year at which he was present, together with Bersatu president Muhyiddin Yassin, Hadi and former PAS election director Mustafa Ali.'",b'Bersatu strategist divulges discussions with Hadi',link,https://www.malaysiakini.com/news/381633,2017-05-09 08:45:11,22,0,0
47298465905_10154439855595906,"b'[SPECIAL REPORT] For the migrant workers, who have not been paid their salaries and are forced to sustain themselves on the pocket money ranging between RM300 and RM600, these prices are nothing short of exorbitant.'","b""'Some workers can't even afford to buy food'""",link,https://www.malaysiakini.com/news/381628,2017-05-09 08:00:46,57,4,24
47298465905_10154439852900906,"b'All exco members will continue to serve until term expires, says Azmin Ali.'","b'No cabinet reshuffle in Selangor, says MB'",link,http://dlvr.it/P5nTyQ,2017-05-09 07:59:06,70,12,4
47298465905_10154439800135906,"b""Former CEO says many had thought the gov't had privatised the unit""","b'Idris: Pemandu not privatised, but disestablished on March 1'",link,http://dlvr.it/P5mpLb,2017-05-09 07:25:08,31,45,4
